family	name	degree	mode_mhz	freq_mhz	grid_offset	stencil_member	response_class	epsilon	attenuation	threshold	n	nnz_a	max_abs_a	factor_info	solve_info	finite	min_abs_diag_u	max_abs_diag_u	max_abs_u	max_abs_l	growth_u_over_a	nonidentity_pivots	pivot_fraction	max_pivot_displacement	residual	solution_vs_threshold1	solution_abs_vs_threshold1	transfer_norm	transfer_abs_error_vs_threshold1	transfer_relative_error_vs_threshold1	local_response_scale	local_response_normalized_error	transfer_max_row	transfer_max_col	transfer_re	transfer_im	threshold1_transfer_re	threshold1_transfer_im	lapack_transfer_re	lapack_transfer_im	transfer_component_abs_error_vs_threshold1	lapack_factor_info	lapack_solve_info	lapack_finite	lapack_residual	lapack_solution_vs_threshold1	lapack_solution_abs_vs_threshold1	lapack_transfer_abs_error_vs_threshold1	lapack_transfer_relative_error_vs_threshold1	solution_vs_lapack	transfer_abs_error_vs_lapack	transfer_relative_error_vs_lapack
radial	radial_0S0	0	0.81466349999999998	0.762939453125	-2	1	antiresonance	0.032294014437366445	1	1	282	3924	1643838108742688.8	0	0	1	378.08595313387809	1034090841828161.5	1640119714256864.2	0.99999997160216736	0.99773798011735559	279	0.98936170212765961	280	4.2270294029936268e-21	0	0	6.8882636669396376e-13	0	0	5.5056913720473648e-12	0	0	0	6.7863759959162971e-13	-1.1803716310263419e-13	6.7863759959162971e-13	-1.1803716310263419e-13	6.78637595477053e-13	-1.180371622132923e-13	0	0	0	1	4.0792865648918869e-21	6.627632705697841e-08	5.3048909819727912e-15	4.2095926736130749e-21	6.111253687655862e-09	6.6276331444550512e-08	4.2095926736130749e-21	6.1112537249724163e-09
radial	radial_0S0	0	0.81466349999999998	0.762939453125	-2	1	antiresonance	0.032294014437366445	1	0.10000000000000001	282	3924	1643838108742688.8	0	0	1	378.08595313387798	1034090841828161.5	1640119714256864.2	8.1784605651161648	0.99773798011735559	180	0.63829787234042556	279	1.8310813187929609e-21	6.2525186253246439e-08	5.0046421011813102e-15	6.8882636380367716e-13	2.891985328111567e-21	4.1984242589198634e-09	5.5056913720473648e-12	5.2527196544185212e-10	0	0	6.7863759676107834e-13	-1.1803716250971086e-13	6.7863759959162971e-13	-1.1803716310263419e-13	6.78637595477053e-13	-1.180371622132923e-13	2.891985328111567e-21	0	0	1	4.0792865648918869e-21	6.627632705697841e-08	5.3048909819727912e-15	4.2095926736130749e-21	6.111253687655862e-09	3.7690034024807502e-09	1.317795518127079e-21	1.9131026190222539e-09
radial	radial_0S0	0	0.81466349999999998	0.762939453125	-2	1	antiresonance	0.032294014437366445	1	0.01	282	3924	1643838108742688.8	0	0	1	252.7473464079074	1034090841828161.5	1640119714256864.2	90.888123710272652	0.99773798011735559	144	0.51063829787234039	279	4.3012515649828887e-21	2.976660047034192e-08	2.3825787790465263e-15	6.8882636410705656e-13	2.5885216803072187e-21	3.7578725285021851e-09	5.5056913720473648e-12	4.701537927551218e-10	0	0	6.786375970586505e-13	-1.1803716256928549e-13	6.7863759959162971e-13	-1.1803716310263419e-13	6.78637595477053e-13	-1.180371622132923e-13	2.5885216803072187e-21	0	0	1	4.0792865648918869e-21	6.627632705697841e-08	5.3048909819727912e-15	4.2095926736130749e-21	6.111253687655862e-09	3.6514756639730032e-08	1.6211668051225395e-21	2.3535202678180511e-09
radial	radial_0S0	0	0.81466349999999998	0.79345703125	-1	1	flank	0.032294014437366445	1	1	282	3924	1643868551460010.2	0	0	1	378.07390132068844	1034110030992414	1640150088112156.8	0.99999996261964086	0.99773798011735737	278	0.98581560283687941	279	5.3202236111963637e-21	0	0	2.2141016113933452e-12	0	0	5.5056913720473648e-12	0	0	0	2.1099946839910137e-12	-6.7094588388652464e-13	2.1099946839910137e-12	-6.7094588388652464e-13	2.1099947130063241e-12	-6.7094590027687714e-13	0	0	0	1	5.4133127376910963e-21	2.5382277520390408e-08	4.8446166806130585e-15	3.3324643929692641e-20	1.5051090590517783e-08	2.5382277687070399e-08	3.3324643929692641e-20	1.5051090368787259e-08
radial	radial_0S0	0	0.81466349999999998	0.79345703125	-1	1	flank	0.032294014437366445	1	0.10000000000000001	282	3924	1643868551460010.2	0	0	1	378.07390132068878	1034110030992414	1640150088112156.8	8.1795731335707522	0.99773798011735737	180	0.63829787234042556	279	1.9390490801661957e-21	6.2297702581035337e-08	1.1890520417070628e-14	2.2141016213451987e-12	1.0185429805202353e-20	4.6002540049607805e-09	5.5056913720473648e-12	1.849981976271722e-09	0	0	2.1099946928177207e-12	-6.7094588896906573e-13	2.1099946839910137e-12	-6.7094588388652464e-13	2.1099947130063241e-12	-6.7094590027687714e-13	1.0185429805202353e-20	0	0	1	5.4133127376910963e-21	2.5382277520390408e-08	4.8446166806130585e-15	3.3324643929692641e-20	1.5051090590517783e-08	7.0019856771491182e-08	2.3139712758782755e-20	1.0451061639998476e-08
radial	radial_0S0	0	0.81466349999999998	0.79345703125	-1	1	flank	0.032294014437366445	1	0.01	282	3924	1643868551460010.2	0	0	1	252.73690375808906	1034110030992414	1640150088112156.8	90.898570528175867	0.99773798011735737	145	0.51418439716312059	280	3.1326907519327257e-21	2.4492678779452135e-08	4.6748224257066672e-15	2.2141016331259806e-12	2.2211194280950994e-20	1.0031696001058135e-08	5.5056913720473648e-12	4.0342243653028201e-09	0	0	2.109994703312128e-12	-6.7094589484242229e-13	2.1099946839910137e-12	-6.7094588388652464e-13	2.1099947130063241e-12	-6.7094590027687714e-13	2.2211194280950994e-20	0	0	1	5.4133127376910963e-21	2.5382277520390408e-08	4.8446166806130585e-15	3.3324643929692641e-20	1.5051090590517783e-08	3.1945913508815658e-08	1.1113538478982773e-20	5.0194346357328655e-09
radial	radial_0S0	0	0.81466349999999998	0.823974609375	0	1	resonance	0.032294014437366445	1	1	282	3924	1643897840401933.2	0	0	1	378.06137400065745	1034128495861978.9	1640179310801914.2	0.9999999149901454	0.99773798011735948	278	0.98581560283687941	279	6.125043922201816e-21	0	0	5.5056913720473648e-12	0	0	5.5056913720473648e-12	0	0	0	-4.8423369716386236e-12	-2.6200019346058651e-12	-4.8423369716386236e-12	-2.6200019346058651e-12	-4.8423369748524949e-12	-2.6200019390246522e-12	0	0	0	1	5.4238816135062001e-21	8.4639270888826924e-08	3.1998272628197869e-14	5.4639407508105306e-21	9.9241682498790186e-10	8.4639264329945127e-08	5.4639407508105306e-21	9.9241682409935912e-10
radial	radial_0S0	0	0.81466349999999998	0.823974609375	0	1	resonance	0.032294014437366445	1	0.10000000000000001	282	3924	1643897840401933.2	0	0	1	378.06137400065785	1034128495861978.9	1640179310801914.2	8.1807205697349392	0.99773798011735948	180	0.63829787234042556	279	5.0391565965841917e-21	8.8393684586542863e-08	3.3417646304234746e-14	5.5056914074671756e-12	4.2052537448270003e-20	7.6380121235586457e-09	5.5056913720473648e-12	7.6380121235586457e-09	0	0	-4.84233699200366e-12	-2.6200019713982719e-12	-4.8423369716386236e-12	-2.6200019346058651e-12	-4.8423369748524949e-12	-2.6200019390246522e-12	4.2052537448270003e-20	0	0	1	5.4238816135062001e-21	8.4639270888826924e-08	3.1998272628197869e-14	5.4639407508105306e-21	9.9241682498790186e-10	6.1406071641977899e-09	3.6636234994482353e-20	6.6542478475427301e-09
radial	radial_0S0	0	0.81466349999999998	0.823974609375	0	1	resonance	0.032294014437366445	1	0.01	282	3924	1643897840401933.2	0	0	1	252.7260452396778	1034128495861978.9	1640179310801914.2	90.909431716923706	0.99773798011735948	145	0.51418439716312059	280	3.2877816897746127e-21	5.0352627070119185e-08	1.9036046407487911e-14	5.5056914176231546e-12	5.419348089232588e-20	9.8431744952992734e-09	5.5056913720473648e-12	9.8431744952992734e-09	0	0	-4.8423369977696897e-12	-2.6200019820832361e-12	-4.8423369716386236e-12	-2.6200019346058651e-12	-4.8423369748524949e-12	-2.6200019390246522e-12	5.419348089232588e-20	0	0	1	5.4238816135062001e-21	8.4639270888826924e-08	3.1998272628197869e-14	5.4639407508105306e-21	9.9241682498790186e-10	3.4730497535132768e-08	4.8777448280056899e-20	8.8594592286865402e-09
radial	radial_0S0	0	0.81466349999999998	0.8544921875	1	1	flank	0.032294014437366445	1	1	282	3924	1643926059333408	0	0	1	378.04837139652199	1034146289130927.2	1640207465901608.5	0.99999998557893599	0.99773798011736159	278	0.98581560283687941	279	6.386334565737451e-21	0	0	1.8104976861856166e-12	0	0	5.5056913720473648e-12	0	0	0	-1.7999591450047561e-12	-1.9506139545594041e-13	-1.7999591450047561e-12	-1.9506139545594041e-13	-1.7999591478967174e-12	-1.9506139630881792e-13	0	0	0	1	5.9936524577233637e-21	1.6358034075635807e-07	1.6949337013354682e-14	3.0151020729994379e-21	1.6653443392969476e-09	1.6358036717336757e-07	3.0151020729994379e-21	1.6653443365678066e-09
radial	radial_0S0	0	0.81466349999999998	0.8544921875	1	1	flank	0.032294014437366445	1	0.10000000000000001	282	3924	1643926059333408	0	0	1	378.0483713965221	1034146289130927.2	1640207465901608.5	8.1819012781560563	0.99773798011736159	181	0.64184397163120566	280	3.3450110478105223e-21	1.213523056384872e-07	1.2573889479041175e-14	1.8104976878445461e-12	1.6881010281409151e-21	9.3239612567383685e-10	5.5056913720473648e-12	3.0661018100496475e-10	0	0	-1.7999591466203638e-12	-1.9506139594532445e-13	-1.7999591450047561e-12	-1.9506139545594041e-13	-1.7999591478967174e-12	-1.9506139630881792e-13	1.6881010281409151e-21	0	0	1	5.9936524577233637e-21	1.6358034075635807e-07	1.6949337013354682e-14	3.0151020729994379e-21	1.6653443392969476e-09	4.2693459270448542e-08	1.3271043921425203e-21	7.3300529467322598e-10
radial	radial_0S0	0	0.81466349999999998	0.8544921875	1	1	flank	0.032294014437366445	1	0.01	282	3924	1643926059333408	0	0	1	252.71477124813248	1034146289130927.2	1640207465901608.5	90.920707447165299	0.99773798011736159	144	0.51063829787234039	279	4.6552536407560537e-21	1.0429308544890226e-07	1.0806302549943395e-14	1.8104976866588497e-12	4.8230492787652568e-22	2.6639356214403833e-10	5.5056913720473648e-12	8.7601155837613571e-11	0	0	-1.7999591454652035e-12	-1.9506139559948919e-13	-1.7999591450047561e-12	-1.9506139545594041e-13	-1.7999591478967174e-12	-1.9506139630881792e-13	4.8230492787652568e-22	0	0	1	5.9936524577233637e-21	1.6358034075635807e-07	1.6949337013354682e-14	3.0151020729994379e-21	1.6653443392969476e-09	5.9360127138968316e-08	2.5328654597413232e-21	1.3989885073682586e-09
radial	radial_0S0	0	0.81466349999999998	0.885009765625	2	1	antiresonance	0.032294014437366445	1	1	282	3924	1643953283198194.2	0	0	1	378.03489371672646	1034163457944178.5	1640234628185474.5	0.99999999513386595	0.99773798011736359	278	0.98581560283687941	279	5.1879043913289319e-21	0	0	1.2097854856429295e-12	0	0	5.5056913720473648e-12	0	0	0	-1.2081102821269463e-12	-6.3643283160509948e-14	-1.2081102821269463e-12	-6.3643283160509948e-14	-1.2081102806243727e-12	-6.3643282922403896e-14	0	0	0	1	1.4049909559237156e-20	3.0202364905754815e-08	1.7991410749627012e-15	1.5213224061762643e-21	1.2575141826633598e-09	3.0202363996089168e-08	1.5213224061762643e-21	1.2575141842360709e-09
radial	radial_0S0	0	0.81466349999999998	0.885009765625	2	1	antiresonance	0.032294014437366445	1	0.10000000000000001	282	3924	1643953283198194.2	0	0	1	378.03489371672583	1034163457944178.5	1640234628185474.5	8.1831134760157926	0.99773798011736359	180	0.63829787234042556	279	6.5454907786929957e-21	4.0251615609278186e-08	2.3977703468665619e-15	1.2097854835666325e-12	2.089403088803508e-21	1.7270855979009483e-09	5.5056913720473648e-12	3.794987672958747e-10	0	0	-1.2081102800658164e-12	-6.3643282817947933e-14	-1.2081102821269463e-12	-6.3643283160509948e-14	-1.2081102806243727e-12	-6.3643282922403896e-14	2.089403088803508e-21	0	0	1	1.4049909559237156e-20	3.0202364905754815e-08	1.7991410749627012e-15	1.5213224061762643e-21	1.2575141826633598e-09	1.0349024498142973e-08	5.682395853652406e-22	4.6970276368783187e-10
radial	radial_0S0	0	0.81466349999999998	0.885009765625	2	1	antiresonance	0.032294014437366445	1	0.01	282	3924	1643953283198194.2	0	0	1	252.70308215223287	1034163457944178.5	1640234628185474.5	90.932397909176103	0.99773798011736359	145	0.51418439716312059	280	5.1684653379386021e-21	1.3505414583016792e-08	8.0451137473926617e-16	1.2097854848422346e-12	8.0515183633332165e-22	6.6553272947015973e-10	5.5056913720473648e-12	1.4623991464925051e-10	0	0	-1.2081102813318109e-12	-6.3643283033903831e-14	-1.2081102821269463e-12	-6.3643283160509948e-14	-1.2081102806243727e-12	-6.3643282922403896e-14	8.0515183633332165e-22	0	0	1	1.4049909559237156e-20	3.0202364905754815e-08	1.7991410749627012e-15	1.5213224061762643e-21	1.2575141826633598e-09	1.6810417329331942e-08	7.1617104022658984e-22	5.9198184274930949e-10
radial	radial_0S0	0	0.81466349999999998	0.762939453125	-2	1	antiresonance	0.032294014437366445	0	1	282	3924	1649420618476613.2	0	0	1	378.09704982877281	1037602634851940.5	1645689596243413.8	0.99999999508084392	0.99773798011774251	279	0.98936170212765961	280	2.7377890123563057e-21	0	0	6.8258860072575206e-13	0	0	5.6710832967437857e-12	0	0	0	6.7280315052921245e-13	-1.1516561326501092e-13	6.7280315052921245e-13	-1.1516561326501092e-13	6.7280315134672215e-13	-1.1516561344695484e-13	0	0	0	1	1.9623488770915092e-21	9.43256267392209e-08	7.4826857093259019e-15	8.3751161814411988e-22	1.2269639681261133e-09	9.4325635635508061e-08	8.3751161814411988e-22	1.2269639666225138e-09
radial	radial_0S0	0	0.81466349999999998	0.762939453125	-2	1	antiresonance	0.032294014437366445	0	0.10000000000000001	282	3924	1649420618476613.2	0	0	1	378.09704982877281	1037602634851940.5	1645689596243413.8	8.1782583252392609	0.99773798011774251	180	0.63829787234042556	279	2.1276747546142957e-21	1.3394583365574266e-07	1.0625686888787148e-14	6.8258860064140165e-13	8.4368750448273974e-23	1.2360117112792416e-10	5.6710832967437857e-12	1.4877007801440105e-11	0	0	6.7280315044577444e-13	-1.1516561325251352e-13	6.7280315052921245e-13	-1.1516561326501092e-13	6.7280315134672215e-13	-1.1516561344695484e-13	8.4368750448273974e-23	0	0	1	1.9623488770915092e-21	9.43256267392209e-08	7.4826857093259019e-15	8.3751161814411988e-22	1.2269639681261133e-09	4.0545338995966888e-08	9.2169095149384504e-22	1.3502876394132166e-09
radial	radial_0S0	0	0.81466349999999998	0.762939453125	-2	1	antiresonance	0.032294014437366445	0	0.01	282	3924	1649420618476613.2	0	0	1	252.76704670120867	1037602634851940.5	1645689596243413.8	90.881124403743129	0.99773798011774251	145	0.51418439716312059	280	3.2967569487524374e-21	9.9916922165475843e-08	7.9262333201816987e-15	6.8258860069089869e-13	3.4864650873097714e-23	5.1077106819581223e-11	5.6710832967437857e-12	6.1477938250556551e-12	0	0	6.7280315049500845e-13	-1.151656132582559e-13	6.7280315052921245e-13	-1.1516561326501092e-13	6.7280315134672215e-13	-1.1516561344695484e-13	3.4864650873097714e-23	0	0	1	1.9623488770915092e-21	9.43256267392209e-08	7.4826857093259019e-15	8.3751161814411988e-22	1.2269639681261133e-09	6.1912921211987625e-09	8.7236662443378767e-22	1.2780269439559985e-09
radial	radial_0S0	0	0.81466349999999998	0.79345703125	-1	1	flank	0.032294014437366445	0	1	282	3924	1649420557204418.5	0	0	1	378.08506406574816	1037602634851940.5	1645689535109817.8	0.99999996936980373	0.9977379801177424	278	0.98581560283687941	279	4.1650656513241002e-21	0	0	2.1772587845597894e-12	0	0	5.6710832967437857e-12	0	0	0	2.0800684739137967e-12	-6.4325030802378945e-13	2.0800684739137967e-12	-6.4325030802378945e-13	2.080068469876316e-12	-6.4325030561881009e-13	0	0	0	1	5.0212009878720307e-21	4.5386525501443279e-08	8.5157791324231715e-15	4.6994867851451543e-21	2.1584419906682443e-09	4.5386527505971723e-08	4.6994867851451543e-21	2.1584419951965486e-09
radial	radial_0S0	0	0.81466349999999998	0.79345703125	-1	1	flank	0.032294014437366445	0	0.10000000000000001	282	3924	1649420557204418.5	0	0	1	378.08506406574827	1037602634851940.5	1645689535109817.8	8.1793654980659856	0.9977379801177424	181	0.64184397163120566	280	5.0578223632400805e-21	6.036130432771821e-08	1.1325465655736995e-14	2.1772587879319834e-12	3.4109677256444838e-21	1.5666340399375781e-09	5.6710832967437857e-12	6.01466694661845e-10	0	0	2.0800684769839458e-12	-6.4325030951002137e-13	2.0800684739137967e-12	-6.4325030802378945e-13	2.080068469876316e-12	-6.4325030561881009e-13	3.4109677256444838e-21	0	0	1	5.0212009878720307e-21	4.5386525501443279e-08	8.5157791324231715e-15	4.6994867851451543e-21	2.1584419906682443e-09	1.9803575494586472e-08	8.1030812949792265e-21	3.7216895710527194e-09
radial	radial_0S0	0	0.81466349999999998	0.79345703125	-1	1	flank	0.032294014437366445	0	0.01	282	3924	1649420557204418.5	0	0	1	252.75660577577085	1037602634851940.5	1645689535109817.8	90.891543319207898	0.9977379801177424	144	0.51063829787234039	279	5.0172369077065189e-21	4.510311194629645e-08	8.462602838091311e-15	2.1772587851614619e-12	6.0169901608421474e-22	2.7635622386792651e-10	5.6710832967437857e-12	1.0609948480737311e-10	0	0	2.0800684744869513e-12	-6.4325030820691656e-13	2.0800684739137967e-12	-6.4325030802378945e-13	2.080068469876316e-12	-6.4325030561881009e-13	6.0169901608421474e-22	0	0	1	5.0212009878720307e-21	4.5386525501443279e-08	8.5157791324231715e-15	4.6994867851451543e-21	2.1584419906682443e-09	7.3966608251606672e-09	5.2873672690882007e-21	2.4284514627643881e-09
radial	radial_0S0	0	0.81466349999999998	0.823974609375	0	1	resonance	0.032294014437366445	0	1	282	3924	1649420493529392.5	0	0	1	378.07260871065063	1037602634851940.5	1645689471578826	0.99999999405215401	0.99773798011774251	278	0.98581560283687941	279	6.6969064583930327e-21	0	0	5.6710832967437857e-12	0	0	5.6710832967437857e-12	0	0	0	-4.9584119601065444e-12	-2.7523329363430477e-12	-4.9584119601065444e-12	-2.7523329363430477e-12	-4.9584119502753065e-12	-2.7523329172925899e-12	0	0	0	1	5.7202047893538621e-21	1.0579316265570498e-08	4.1169037295322816e-15	2.1437658016277418e-20	3.7801698360851902e-09	1.0579316290388174e-08	2.1437658016277418e-20	3.7801698479777743e-09
radial	radial_0S0	0	0.81466349999999998	0.823974609375	0	1	resonance	0.032294014437366445	0	0.10000000000000001	282	3924	1649420493529392.5	0	0	1	378.07260871065051	1037602634851940.5	1645689471578826	8.1805074920586929	0.99773798011774251	180	0.63829787234042556	279	3.7260756215411534e-21	6.6989042949995121e-08	2.6068550541036414e-14	5.6710832502204848e-12	5.5906167149750392e-20	9.8581107390629429e-09	5.6710832967437857e-12	9.8581107390629429e-09	0	0	-4.9584119344755098e-12	-2.7523328866585472e-12	-4.9584119601065444e-12	-2.7523329363430477e-12	-4.9584119502753065e-12	-2.7523329172925899e-12	5.5906167149750392e-20	0	0	1	5.7202047893538621e-21	1.0579316265570498e-08	4.1169037295322816e-15	2.1437658016277418e-20	3.7801698360851902e-09	6.9945768520828253e-08	3.446850951351731e-20	6.0779409891136432e-09
radial	radial_0S0	0	0.81466349999999998	0.823974609375	0	1	resonance	0.032294014437366445	0	0.01	282	3924	1649420493529392.5	0	0	1	252.74575620232321	1037602634851940.5	1645689471578826	90.902373221122915	0.99773798011774251	144	0.51063829787234039	279	4.6293206501766251e-21	1.2938325095982911e-08	5.0349037219827135e-15	5.6710832462318102e-12	6.0541274776187638e-20	1.0675433882438147e-08	5.6710832967437857e-12	1.0675433882438147e-08	0	0	-4.9584119321393344e-12	-2.7523328826487173e-12	-4.9584119601065444e-12	-2.7523329363430477e-12	-4.9584119502753065e-12	-2.7523329172925899e-12	6.0541274776187638e-20	0	0	1	5.7202047893538621e-21	1.0579316265570498e-08	4.1169037295322816e-15	2.1437658016277418e-20	3.7801698360851902e-09	2.0772454912015632e-08	3.9103853926584804e-20	6.8953058883934704e-09
radial	radial_0S0	0	0.81466349999999998	0.8544921875	1	1	flank	0.032294014437366445	0	1	282	3924	1649420427451535.2	0	0	1	378.0596838139864	1037602634851940.5	1645689405650438.2	0.99999997916136796	0.99773798011774251	278	0.98581560283687941	279	3.8546962347636688e-21	0	0	1.8234749056017589e-12	0	0	5.6710832967437857e-12	0	0	0	-1.8129344190775425e-12	-1.9577927235362989e-13	-1.8129344190775425e-12	-1.9577927235362989e-13	-1.8129344108865286e-12	-1.9577927002705618e-13	0	0	0	1	3.89567129164812e-21	3.7476553698785372e-08	3.9071283567560639e-15	8.515025133438645e-21	4.6696694905316667e-09	3.7476552299393127e-08	8.515025133438645e-21	4.6696695120261725e-09
radial	radial_0S0	0	0.81466349999999998	0.8544921875	1	1	flank	0.032294014437366445	0	0.10000000000000001	282	3924	1649420427451535.2	0	0	1	378.0596838139864	1037602634851940.5	1645689405650438.2	8.1816827421585305	0.99773798011774251	180	0.63829787234042556	279	9.3876759488836452e-21	3.8137199112562208e-08	3.976004125074429e-15	1.8234748978998515e-12	7.8201768877373539e-21	4.2886122883915657e-09	5.6710832967437857e-12	1.3789564495071923e-09	0	0	-1.8129344115656274e-12	-1.9577927017962488e-13	-1.8129344190775425e-12	-1.9577927235362989e-13	-1.8129344108865286e-12	-1.9577927002705618e-13	7.8201768877373539e-21	0	0	1	3.89567129164812e-21	3.7476553698785372e-08	3.9071283567560639e-15	8.515025133438645e-21	4.6696694905316667e-09	7.560485722746885e-08	6.9602606626371053e-22	3.8170312480271163e-10
radial	radial_0S0	0	0.81466349999999998	0.8544921875	1	1	flank	0.032294014437366445	0	0.01	282	3924	1649420427451535.2	0	0	1	252.73449807308296	1037602634851940.5	1645689405650438.2	90.91361438093756	0.99773798011774251	144	0.51063829787234039	279	7.5385688823272757e-21	1.4882605779680092e-08	1.5515901363709004e-15	1.8234749021044958e-12	3.5492279093028038e-21	1.9464089680639365e-09	5.6710832967437857e-12	6.2584654881382083e-10	0	0	-1.8129344156654645e-12	-1.9577927137652072e-13	-1.8129344190775425e-12	-1.9577927235362989e-13	-1.8129344108865286e-12	-1.9577927002705618e-13	3.5492279093028038e-21	0	0	1	3.89567129164812e-21	3.7476553698785372e-08	3.9071283567560639e-15	8.515025133438645e-21	4.6696694905316667e-09	5.2340406264127909e-08	4.965811328018068e-21	2.7232682696211631e-09
radial	radial_0S0	0	0.81466349999999998	0.885009765625	2	1	antiresonance	0.032294014437366445	0	1	282	3924	1649420358970847	0	0	1	378.0462894281664	1037602634851940.5	1645689337324654.8	0.99999998192499773	0.99773798011774262	278	0.98581560283687941	279	1.0164215681175586e-20	0	0	1.2139016548129422e-12	0	0	5.6710832967437857e-12	0	0	0	-1.2122454289399649e-12	-6.33896487745443e-14	-1.2122454289399649e-12	-6.33896487745443e-14	-1.2122454293251317e-12	-6.3389648839990775e-14	0	0	0	1	1.1171400656248994e-20	3.6993667595684076e-08	2.2084153954525984e-15	3.906875542134272e-22	3.2184448605404588e-10	3.6993668958644739e-08	3.906875542134272e-22	3.2184448595115893e-10
radial	radial_0S0	0	0.81466349999999998	0.885009765625	2	1	antiresonance	0.032294014437366445	0	0.10000000000000001	282	3924	1649420358970847	0	0	1	378.0462894281664	1037602634851940.5	1645689337324654.8	8.1828894984563139	0.99773798011774262	181	0.64184397163120566	280	5.2717854320614703e-21	1.5116793480479829e-08	9.0242902696308858e-16	1.2139016546820208e-12	1.309403225160988e-22	1.0786732351582157e-10	5.6710832967437857e-12	2.3089119955491031e-11	0	0	-1.2122454288093386e-12	-6.3389648765480995e-14	-1.2122454289399649e-12	-6.33896487745443e-14	-1.2122454293251317e-12	-6.3389648839990775e-14	1.309403225160988e-22	0	0	1	1.1171400656248994e-20	3.6993667595684076e-08	2.2084153954525984e-15	3.906875542134272e-22	3.2184448605404588e-10	2.1876966387442869e-08	5.2114708800383498e-22	4.293157405058007e-10
