Phase;Distance_deg;TravelTime_s;RayParam_sec_deg
sScsScsScS;58.7940;3041.1043;186.7717
sScsScsScS;57.8894;3038.1764;184.1446
sScsScsScS;56.9849;3035.2900;181.5093
sScsScsScS;56.0804;3032.4454;178.8621
sScsScsScS;55.1759;3029.6426;176.2044
sScsScsScS;54.2714;3026.8818;173.5375
sScsScsScS;53.3668;3024.1633;170.8580
sScsScsScS;52.4623;3021.4871;168.1739
sScsScsScS;51.5578;3018.8534;165.4759
sScsScsScS;50.6533;3016.2624;162.7658
sScsScsScS;49.7487;3013.7143;160.0473
sScsScsScS;48.8442;3011.2091;157.3194
sScsScsScS;47.9397;3008.7471;154.5800
sScsScsScS;47.0352;3006.3284;151.8351
sScsScsScS;46.1307;3003.9531;149.0773
sScsScsScS;45.2261;3001.6213;146.3139
sScsScsScS;44.3216;2999.3333;143.5392
sScsScsScS;43.4171;2997.0892;140.7559
sScsScsScS;42.5126;2994.8891;137.9655
sScsScsScS;41.6080;2992.7331;135.1638
sScsScsScS;40.7035;2990.6214;132.3557
sScsScsScS;39.7990;2988.5541;129.5378
sScsScsScS;38.8945;2986.5314;126.7144
sScsScsScS;37.9899;2984.5533;123.8765
sScsScsScS;37.0854;2982.6200;121.0345
sScsScsScS;36.1809;2980.7316;118.1925
sScsScsScS;35.2764;2978.8882;115.3374
sScsScsScS;34.3719;2977.0900;112.4741
sScsScsScS;33.4673;2975.3370;109.5809
sScsScsScS;32.5628;2973.6294;106.7262
sScsScsScS;31.6583;2971.9673;103.8419
sScsScsScS;30.7538;2970.3507;100.9509
sScsScsScS;29.8492;2968.7799;98.0535
sScsScsScS;28.9447;2967.2548;95.1498
sScsScsScS;28.0402;2965.7757;92.2400
sScsScsScS;27.1357;2964.3425;89.3239
sScsScsScS;26.2312;2962.9554;86.4023
sScsScsScS;25.3266;2961.6145;83.4749
sScsScsScS;24.4221;2960.3198;80.5427
sScsScsScS;23.5176;2959.0714;77.6050
sScsScsScS;22.6131;2957.8695;74.6617
sScsScsScS;21.7085;2956.7141;71.7226
sScsScsScS;20.8040;2955.6052;68.7609
sScsScsScS;19.8995;2954.5430;65.8039
sScsScsScS;18.9950;2953.5276;62.8436
sScsScsScS;18.0905;2952.5589;59.8774
sScsScsScS;17.1859;2951.6370;56.9080
sScsScsScS;16.2814;2950.7620;53.9356
sScsScsScS;15.3769;2949.9341;50.9584
sScsScsScS;14.4724;2949.1531;47.9787
sScsScsScS;13.5678;2948.4192;44.9954
sScsScsScS;12.6633;2947.7324;42.0094
sScsScsScS;11.7588;2947.0928;39.0203
sScsScsScS;10.8543;2946.5004;36.0288
sScsScsScS;9.9497;2945.9553;33.0340
sScsScsScS;9.0452;2945.4574;30.0387
sScsScsScS;8.1407;2945.0068;27.0406
sScsScsScS;7.2362;2944.6036;24.0403
sScsScsScS;6.3317;2944.2478;21.0388
sScsScsScS;5.4271;2943.9394;18.0360
sScsScsScS;4.5226;2943.6783;15.0316
sScsScsScS;3.6181;2943.4647;12.0265
sScsScsScS;2.7136;2943.2986;9.0207
sScsScsScS;1.8090;2943.1799;6.0141
sScsScsScS;0.9045;2943.1087;3.0072
sScsScsScS;0.0000;2943.0850;0.0000
sScsScS;152.8643;3230.4556;479.0314
sScsScS;153.7688;3222.8939;478.9801
sScsScS;155.5779;3207.7707;478.9766
sScsScS;154.6734;3215.3318;478.9534
sScsScS;156.4824;3200.2094;478.9499
sScsScS;157.3869;3192.6484;478.8940
sScsScS;158.2915;3185.0885;478.8440
sScsScS;159.1960;3177.5297;478.7839
sScsScS;160.1005;3169.9714;478.7179
sScsScS;161.0050;3162.4144;478.6567
sScsScS;161.9095;3154.8587;478.5547
sScsScS;162.8141;3147.3043;478.4598
sScsScS;163.7186;3139.7514;478.3649
sScsScS;164.6231;3132.2002;478.2821
sScsScS;165.5276;3124.6508;478.1271
sScsScS;166.4322;3117.1034;478.0397
sScsScS;167.3367;3109.5579;477.9023
sScsScS;168.2412;3102.0147;477.7649
sScsScS;169.1457;3094.4738;477.5827
sScsScS;170.0503;3086.9355;477.4092
sScsScS;170.9548;3079.3999;477.2259
sScsScS;171.8593;3071.8671;477.0425
sScsScS;172.7638;3064.3373;476.8592
sScsScS;173.6683;3056.8107;476.6534
sScsScS;174.5729;3049.2874;476.4319
sScsScS;175.4774;3041.7675;476.2103
sScsScS;176.3819;3034.2514;475.9817
sScsScS;177.2864;3026.7389;475.7262
sScsScS;178.1910;3019.2305;475.4707
sScsScS;179.0955;3011.7263;475.2067
sScsScS;180.0000;3004.2264;474.9201
sScsScS;179.0955;2996.7310;474.6335
sScsScS;178.1910;2989.2403;474.3192
sScsScS;177.2864;2981.7546;474.0405
sScsScS;176.3819;2974.2738;473.7118
sScsScS;175.4774;2966.7984;473.3331
sScsScS;174.5729;2959.3284;472.9869
sScsScS;173.6683;2951.8640;472.6596
sScsScS;172.7638;2944.4055;472.2708
sScsScS;171.8593;2936.9530;471.8820
sScsScS;170.9548;2929.5067;471.4932
sScsScS;170.0503;2922.0669;471.0387
sScsScS;169.1457;2914.6338;470.6050
sScsScS;168.2412;2907.2075;470.2032
sScsScS;167.3367;2899.7883;469.7513
sScsScS;166.4322;2892.3764;469.2495
sScsScS;165.5276;2884.9720;468.7664
sScsScS;164.6231;2877.5753;468.3064
sScsScS;163.7186;2870.1866;467.7964
sScsScS;162.8141;2862.8060;467.2364
sScsScS;161.9095;2855.4339;466.6925
sScsScS;161.0050;2848.0705;466.1280
sScsScS;160.1005;2840.7158;465.5634
sScsScS;159.1960;2833.3704;464.9940
sScsScS;158.2915;2826.0342;464.3806
sScsScS;157.3869;2818.7077;463.7664
sScsScS;156.4824;2811.3910;463.1471
sScsScS;155.5779;2804.0844;462.4877
sScsScS;154.6734;2796.7881;461.8282
sScsScS;153.7688;2789.5024;461.1463
sScsScS;152.8643;2782.2276;460.4727
sScsScS;151.9598;2774.9639;459.7506
sScsScS;151.0553;2767.7116;459.0254
sScsScS;150.1508;2760.4709;458.3018
sScsScS;149.2462;2753.2421;457.5001
sScsScS;148.3417;2746.0256;456.7367
sScsScS;147.4372;2738.8214;455.9343
sScsScS;146.5327;2731.6300;455.1204
sScsScS;145.6281;2724.4516;454.2962
sScsScS;144.7236;2717.2865;453.4327
sScsScS;143.8191;2710.1351;452.5824
sScsScS;142.9146;2702.9974;451.6772
sScsScS;142.0101;2695.8740;450.7717
sScsScS;141.1055;2688.7649;449.8634
sScsScS;140.2010;2681.6707;448.8989
sScsScS;139.2965;2674.5915;447.9184
sScsScS;138.3920;2667.5277;446.9379
sScsScS;137.4874;2660.4795;445.9497
sScsScS;136.5829;2653.4473;444.9122
sScsScS;135.6784;2646.4315;443.8747
sScsScS;134.7739;2639.4322;442.8183
sScsScS;133.8693;2632.4498;441.7223
sScsScS;132.9648;2625.4847;440.6263
sScsScS;132.0603;2618.5372;439.5057
sScsScS;131.1558;2611.6076;438.3911
sScsScS;130.2513;2604.6962;437.2266
sScsScS;129.3467;2597.8034;436.0120
sScsScS;128.4422;2590.9295;434.7914
sScsScS;127.5377;2584.0748;433.6015
sScsScS;126.6332;2577.2397;432.3117
sScsScS;125.7286;2570.4246;431.0744
sScsScS;124.8241;2563.6297;429.7862
sScsScS;123.9196;2556.8555;428.4399
sScsScS;123.0151;2550.1023;427.0873
sScsScS;122.1106;2543.3704;425.7226
sScsScS;121.2060;2536.6602;424.3439
sScsScS;120.3015;2529.9721;422.9597
sScsScS;119.3970;2523.3065;421.5255
sScsScS;118.4925;2516.6636;420.0413
sScsScS;117.5879;2510.0440;418.5487
sScsScS;116.6834;2503.4479;417.0840
sScsScS;115.7789;2496.8757;415.5194
sScsScS;114.8744;2490.3279;413.9698
sScsScS;113.9698;2483.8048;412.4248
sScsScS;113.0653;2477.3068;410.8298
sScsScS;112.1608;2470.8342;409.1764
sScsScS;111.2563;2464.3875;407.5206
sScsScS;110.3518;2457.9672;405.8429
sScsScS;109.4472;2451.5735;404.1435
sScsScS;108.5427;2445.2068;402.3977
sScsScS;107.6382;2438.8677;400.6478
sScsScS;106.7337;2432.5564;398.8819
sScsScS;105.8291;2426.2735;397.0818
sScsScS;104.9246;2420.0192;395.2444
sScsScS;104.0201;2413.7941;393.3714
sScsScS;103.1156;2407.5986;391.4838
sScsScS;102.2111;2401.4330;389.5913
sScsScS;101.3065;2395.2978;387.6514
sScsScS;100.4020;2389.1934;385.6834
sScsScS;99.4975;2383.1203;383.6825
sScsScS;98.5930;2377.0789;381.6610
sScsScS;97.6884;2371.0695;379.6180
sScsScS;96.7839;2365.0927;377.5363
sScsScS;95.8794;2359.1489;375.4421
sScsScS;94.9749;2353.2386;373.3013
sScsScS;94.0704;2347.3621;371.1531
sScsScS;93.1658;2341.5199;368.9543
sScsScS;92.2613;2335.7125;366.7498
sScsScS;91.3568;2329.9403;364.4938
sScsScS;90.4523;2324.2037;362.2328
sScsScS;89.5477;2318.5033;359.9304
sScsScS;88.6432;2312.8395;357.5964
sScsScS;87.7387;2307.2127;355.2290
sScsScS;86.8342;2301.6233;352.8450
sScsScS;85.9296;2296.0719;350.4233
sScsScS;85.0251;2290.5590;347.9806
sScsScS;84.1206;2285.0849;345.4993
sScsScS;83.2161;2279.6501;342.9994
sScsScS;82.3116;2274.2551;340.4620
sScsScS;81.4070;2268.9004;337.8958
sScsScS;80.5025;2263.5865;335.2972
sScsScS;79.5980;2258.3137;332.6754
sScsScS;78.6935;2253.0826;330.0189
sScsScS;77.7889;2247.8937;327.3315
sScsScS;76.8844;2242.7474;324.6252
sScsScS;75.9799;2237.6442;321.8739
sScsScS;75.0754;2232.5846;319.0947
sScsScS;74.1709;2227.5690;316.2924
sScsScS;73.2663;2222.5979;313.4574
sScsScS;72.3618;2217.6718;310.6012
sScsScS;71.4573;2212.7912;307.7006
sScsScS;70.5528;2207.9565;304.7801
sScsScS;69.6482;2203.1682;301.8255
sScsScS;68.7437;2198.4269;298.8383
sScsScS;67.8392;2193.7328;295.8211
sScsScS;66.9347;2189.0867;292.7806
sScsScS;66.0302;2184.4888;289.6966
sScsScS;65.1256;2179.9397;286.5990
sScsScS;64.2211;2175.4399;283.4587
sScsScS;63.3166;2170.9897;280.3021
sScsScS;62.4121;2166.5898;277.1038
sScsScS;61.5075;2162.2405;273.8786
sScsScS;60.6030;2157.9424;270.6223
sScsScS;59.6985;2153.6958;267.3423
sScsScS;58.7940;2149.5013;264.0364
sScsScS;57.8894;2145.3594;260.6938
sScsScS;56.9849;2141.2703;257.3250
sScsScS;56.0804;2137.2348;253.9264
sScsScS;55.1759;2133.2531;250.4991
sScsScS;54.2714;2129.3257;247.0427
sScsScS;53.3668;2125.4531;243.5583
sScsScS;52.4623;2121.6358;240.0458
sScsScS;51.5578;2117.8741;236.5049
sScsScS;50.6533;2114.1685;232.9349
sScsScS;49.7487;2110.5195;229.3386
sScsScS;48.8442;2106.9275;225.7117
sScsScS;47.9397;2103.3929;222.0673
sScsScS;47.0352;2099.9161;218.3817
sScsScS;46.1307;2096.4976;214.6835
sScsScS;45.2261;2093.1378;210.9500
sScsScS;44.3216;2089.8371;207.1931
sScsScS;43.4171;2086.5958;203.4184
sScsScS;42.5126;2083.4145;199.6043
sScsScS;41.6080;2080.2935;195.7763
sScsScS;40.7035;2077.2332;191.9217
sScsScS;39.7990;2074.2339;188.0342
sScsScS;38.8945;2071.2961;184.1297
sScsScS;37.9899;2068.4202;180.2053
sScsScS;37.0854;2065.6065;176.2481
sScsScS;36.1809;2062.8553;172.2717
sScsScS;35.2764;2060.1672;168.2783
sScsScS;34.3719;2057.5423;164.2566
sScsScS;33.4673;2054.9810;160.2142
sScsScS;32.5628;2052.4837;156.1486
sScsScS;31.6583;2050.0508;152.0666
sScsScS;30.7538;2047.6825;147.9614
sScsScS;29.8492;2045.3791;143.8355
sScsScS;28.9447;2043.1410;139.6907
sScsScS;28.0402;2040.9685;135.5283
sScsScS;27.1357;2038.8619;131.3428
sScsScS;26.2312;2036.8215;127.1462
sScsScS;25.3266;2034.8475;122.9233
sScsScS;24.4221;2032.9402;118.6934
sScsScS;23.5176;2031.0999;114.4447
sScsScS;22.6131;2029.3268;110.1709
sScsScS;21.7085;2027.6212;105.8946
sScsScS;20.8040;2025.9834;101.5968
sScsScS;19.8995;2024.4135;97.2848
sScsScS;18.9950;2022.9118;92.9592
sScsScS;18.0905;2021.4785;88.6196
sScsScS;17.1859;2020.1138;84.2680
sScsScS;16.2814;2018.8179;79.9041
sScsScS;15.3769;2017.5909;75.5288
sScsScS;14.4724;2016.4332;71.1431
sScsScS;13.5678;2015.3447;66.7468
sScsScS;12.6633;2014.3258;62.3412
sScsScS;11.7588;2013.3764;57.9260
sScsScS;10.8543;2012.4968;53.4939
sScsScS;9.9497;2011.6872;49.0716
sScsScS;9.0452;2010.9475;44.6337
sScsScS;8.1407;2010.2779;40.1888
sScsScS;7.2362;2009.6786;35.7383
sScsScS;6.3317;2009.1496;31.2819
sScsScS;5.4271;2008.6909;26.8221
sScsScS;4.5226;2008.3027;22.3577
sScsScS;3.6181;2007.9850;17.8902
sScsScS;2.7136;2007.7379;13.4199
sScsScS;1.8090;2007.5613;8.9477
sScsScS;0.9045;2007.4554;4.4742
sScsScS;0.0000;2007.4200;0.0000
sScS;104.9246;1689.4930;479.0314
sScS;104.0201;1681.9312;478.9579
sScS;103.1156;1674.3699;478.9545
sScS;102.2111;1666.8094;478.8440
sScS;101.3065;1659.2506;478.7293
sScS;100.4020;1651.6941;478.5712
sScS;99.4975;1644.1402;478.3815
sScS;98.5930;1636.5895;478.1514
sScS;97.6884;1629.0427;477.9269
sScS;96.7839;1621.5003;477.6024
sScS;95.8794;1613.9628;477.2595
sScS;94.9749;1606.4310;476.8933
sScS;94.0704;1598.9054;476.4737
sScS;93.1658;1591.3867;476.0341
sScS;92.2613;1583.8755;475.5206
sScS;91.3568;1576.3726;474.9772
sScS;90.4523;1568.8786;474.3860
sScS;89.5477;1561.3943;473.7801
sScS;88.6432;1553.9204;473.0869
sScS;87.7387;1546.4577;472.3555
sScS;86.8342;1539.0070;471.5799
sScS;85.9296;1531.5690;470.7084
sScS;85.0251;1524.1447;469.8575
sScS;84.1206;1516.7347;468.8895
sScS;83.2161;1509.3401;467.9230
sScS;82.3116;1501.9616;466.8368
sScS;81.4070;1494.6003;465.7120
sScS;80.5025;1487.2570;464.5473
sScS;79.5980;1479.9327;463.3241
sScS;78.6935;1472.6283;462.0186
sScS;77.7889;1465.3449;460.6885
sScS;76.8844;1458.0835;459.2491
sScS;75.9799;1450.8450;457.7537
sScS;75.0754;1443.6306;456.1986
sScS;74.1709;1436.4414;454.5727
sScS;73.2663;1429.2785;452.8507
sScS;72.3618;1422.1429;451.1031
sScS;71.4573;1415.0358;449.2477
sScS;70.5528;1407.9585;447.3191
sScS;69.6482;1400.9120;445.3295
sScS;68.7437;1393.8976;443.2689
sScS;67.8392;1386.9166;441.0983
sScS;66.9347;1379.9703;438.9101
sScS;66.0302;1373.0598;436.5490
sScS;65.1256;1366.1865;434.1932
sScS;64.2211;1359.3518;431.6837
sScS;63.3166;1352.5569;429.1145
sScS;62.4121;1345.8033;426.4436
sScS;61.5075;1339.0924;423.6934
sScS;60.6030;1332.4255;420.9018
sScS;59.6985;1325.8041;417.9691
sScS;58.7940;1319.2298;414.9197
sScS;57.8894;1312.7039;411.8259
sScS;56.9849;1306.2279;408.5890
sScS;56.0804;1299.8035;405.2779
sScS;55.1759;1293.4320;401.8532
sScS;54.2714;1287.1152;398.3620
sScS;53.3668;1280.8546;394.7779
sScS;52.4623;1274.6518;391.0279
sScS;51.5578;1268.5084;387.2287
sScS;50.6533;1262.4260;383.2938
sScS;49.7487;1256.4064;379.2708
sScS;48.8442;1250.4512;375.1409
sScS;47.9397;1244.5621;370.9025
sScS;47.0352;1238.7408;366.5542
sScS;46.1307;1232.9890;362.0975
sScS;45.2261;1227.3085;357.5244
sScS;44.3216;1221.7010;352.8418
sScS;43.4171;1216.1683;348.0508
sScS;42.5126;1210.7122;343.1468
sScS;41.6080;1205.3344;338.1249
sScS;40.7035;1200.0367;332.9958
sScS;39.7990;1194.8209;327.7441
sScS;38.8945;1189.6889;322.3883
sScS;37.9899;1184.6424;316.9110
sScS;37.0854;1179.6833;311.3255
sScS;36.1809;1174.8133;305.6210
sScS;35.2764;1170.0343;299.7966
sScS;34.3719;1165.3480;293.8682
sScS;33.4673;1160.7563;287.8161
sScS;32.5628;1156.2610;281.6608
sScS;31.6583;1151.8638;275.3841
sScS;30.7538;1147.5665;268.9912
sScS;29.8492;1143.3710;262.5038
sScS;28.9447;1139.2788;255.8974
sScS;28.0402;1135.2919;249.1820
sScS;27.1357;1131.4118;242.3562
sScS;26.2312;1127.6402;235.4482
sScS;25.3266;1123.9790;228.3913
sScS;24.4221;1120.4295;221.2687
sScS;23.5176;1116.9936;214.0106
sScS;22.6131;1113.6728;206.6702
sScS;21.7085;1110.4685;199.2364
sScS;20.8040;1107.3824;191.7357
sScS;19.8995;1104.4159;184.0864
sScS;18.9950;1101.5704;176.3757
sScS;18.0905;1098.8473;168.5825
sScS;17.1859;1096.2480;160.7001
sScS;16.2814;1093.7738;152.7399
sScS;15.3769;1091.4259;144.6979
sScS;14.4724;1089.2054;136.5908
sScS;13.5678;1087.1136;128.4026
sScS;12.6633;1085.1515;120.1505
sScS;11.7588;1083.3201;111.8443
sScS;10.8543;1081.6205;103.4733
sScS;9.9497;1080.0534;95.0474
sScS;9.0452;1078.6197;86.5707
sScS;8.1407;1077.3202;78.0479
sScS;7.2362;1076.1557;69.4824
sScS;6.3317;1075.1266;60.8803
sScS;5.4271;1074.2336;52.2458
sScS;4.5226;1073.4771;43.5818
sScS;3.6181;1072.8577;34.8938
sScS;2.7136;1072.3755;26.1873
sScS;1.8090;1072.0309;17.4662
sScS;0.9045;1071.8241;8.7356
sScS;0.0000;1071.7551;0.0000
sSS;74.1709;1706.1996;1030.4554
sSS;74.1709;1706.1919;1027.1507
sSS;74.1709;1706.2132;1023.4321
sSS;73.2663;1690.0565;1023.3990
sSS;72.3618;1673.9010;1023.2789
sSS;71.4573;1657.7480;1023.0978
sSS;70.5528;1641.5984;1022.8569
sSS;69.6482;1625.4529;1022.5776
sSS;68.7437;1609.3128;1022.2106
sSS;67.8392;1593.1790;1021.7599
sSS;66.9347;1577.0526;1021.2434
sSS;66.0302;1560.9349;1020.6782
sSS;65.1256;1544.8269;1019.9890
sSS;64.2211;1528.7303;1019.2269
sSS;63.3166;1512.6461;1018.3994
sSS;62.4121;1496.5760;1017.4847
sSS;61.5075;1480.5216;1016.4138
sSS;60.6030;1464.4844;1015.2669
sSS;59.6985;1448.4664;1014.0127
sSS;58.7940;1432.4693;1012.6074
sSS;57.8894;1416.4952;1011.0888
sSS;56.9849;1400.5463;1009.4104
sSS;56.0804;1384.6248;1007.6078
sSS;55.1759;1368.7331;1005.6502
sSS;54.2714;1352.8739;1003.4931
sSS;53.3668;1337.0498;1001.1812
sSS;52.4623;1321.2638;998.6785
sSS;51.5578;1305.5189;995.9720
sSS;50.6533;1289.8183;993.0443
sSS;49.7487;1274.1655;989.9204
sSS;48.8442;1258.5640;986.5644
sSS;47.9397;1243.0177;982.9309
sSS;47.0352;1227.5305;979.0515
sSS;46.1307;1212.1067;974.8892
sSS;45.2261;1196.7507;970.4625
sSS;44.3216;1181.4671;965.7151
sSS;43.4171;1166.2608;960.6693
sSS;43.4171;1166.2565;958.9442
sSS;44.3216;1181.3938;958.7497
sSS;45.2261;1196.5262;958.3083
sSS;46.1307;1211.6494;957.5371
sSS;47.0352;1226.7582;956.4838
sSS;47.9397;1241.8471;955.0014
sSS;48.8442;1256.9092;953.1076
sSS;49.7487;1271.9370;950.6600
sSS;50.6533;1286.9214;947.5645
sSS;51.5578;1301.8524;943.8720
sSS;52.4623;1316.7183;939.2967
sSS;53.3668;1331.5053;933.9235
sSS;54.2714;1346.2012;927.6711
sSS;55.1759;1360.7930;920.6495
sSS;56.0804;1375.2638;912.6133
sSS;56.9849;1389.6030;903.9178
sSS;57.8894;1403.8065;897.3697
sSS;58.7940;1417.9720;897.2656
sSS;59.6985;1432.1355;897.0488
sSS;60.6030;1446.2947;896.7231
sSS;61.5075;1460.4478;896.3088
sSS;62.4121;1474.5933;895.7509
sSS;63.3166;1488.7295;895.0979
sSS;64.2211;1502.8547;894.3610
sSS;65.1256;1516.9675;893.5293
sSS;66.0302;1531.0663;892.6268
sSS;66.9347;1545.1499;891.5814
sSS;67.8392;1559.2167;890.4836
sSS;68.7437;1573.2654;889.2910
sSS;69.6482;1587.2945;888.0071
sSS;70.5528;1601.3031;886.6701
sSS;71.4573;1615.2897;885.2401
sSS;72.3618;1629.2531;883.7212
sSS;73.2663;1643.1921;882.1428
sSS;74.1709;1657.1056;880.4862
sSS;75.0754;1670.9925;878.7891
sSS;75.9799;1684.8517;876.9899
sSS;76.8844;1698.6820;875.1102
sSS;77.7889;1712.4824;873.1889
sSS;78.6935;1726.2520;871.3102
sSS;79.5980;1739.9939;869.5332
sSS;80.5025;1753.7061;867.5974
sSS;81.4070;1767.3869;865.5558
sSS;82.3116;1781.0351;863.4600
sSS;83.2161;1794.6497;861.3319
sSS;84.1206;1808.2297;859.0672
sSS;85.0251;1821.7740;856.7973
sSS;85.9296;1835.2819;854.4590
sSS;86.8342;1848.7526;852.0998
sSS;87.7387;1862.1850;849.6186
sSS;88.6432;1875.5784;847.1279
sSS;89.5477;1888.9355;845.0081
sSS;90.4523;1902.2574;842.6913
sSS;91.3568;1915.5416;840.2456
sSS;92.2613;1928.7865;837.7463
sSS;93.1658;1941.9917;835.1760
sSS;94.0704;1955.1558;832.5309
sSS;94.9749;1968.2776;829.8358
sSS;95.8794;1981.3573;827.1586
sSS;96.7839;1994.3937;824.3706
sSS;97.6884;2007.3870;821.9137
sSS;98.5930;2020.3428;819.4191
sSS;99.4975;2033.2576;816.7161
sSS;100.4020;2046.1296;814.0180
sSS;101.3065;2058.9586;811.2294
sSS;102.2111;2071.7428;808.3431
sSS;103.1156;2084.4822;805.5369
sSS;104.0201;2097.1761;802.5992
sSS;104.9246;2109.8230;799.5949
sSS;105.8291;2122.4284;797.1833
sSS;106.7337;2134.9918;794.4475
sSS;107.6382;2147.5110;791.5571
sSS;108.5427;2159.9848;788.6962
sSS;109.4472;2172.4123;785.7464
sSS;110.3518;2184.7929;782.7060
sSS;111.2563;2197.1257;779.6879
sSS;112.1608;2209.4107;776.8061
sSS;113.0653;2221.6536;774.1328
sSS;113.9698;2233.8522;771.2553
sSS;114.8744;2246.0048;768.3023
sSS;115.7789;2258.1102;765.2895
sSS;116.6834;2270.1678;762.2368
sSS;117.5879;2282.1770;759.1410
sSS;118.4925;2294.1371;756.0255
sSS;119.3970;2306.0515;753.3578
sSS;120.3015;2317.9219;750.4715
sSS;121.2060;2329.7457;747.4716
sSS;122.1106;2341.5218;744.3975
sSS;123.0151;2353.2488;741.3053
sSS;123.9196;2364.9267;738.1357
sSS;124.8241;2376.5550;734.9676
sSS;125.7286;2388.1368;732.2990
sSS;126.6332;2399.6738;729.2891
sSS;127.5377;2411.1627;726.2344
sSS;128.4422;2422.6036;723.1544
sSS;129.3467;2433.9950;719.9783
sSS;130.2513;2445.3360;716.7993
sSS;131.1558;2456.6269;713.6259
sSS;132.0603;2467.8722;710.8880
sSS;132.9648;2479.0707;707.8312
sSS;133.8693;2490.2208;704.7119
sSS;134.7739;2501.3214;701.6119
sSS;135.6784;2512.3722;698.4272
sSS;136.5829;2523.3727;695.1599
sSS;137.4874;2534.3235;692.2556
sSS;138.3920;2545.2287;689.2313
sSS;139.2965;2556.0851;686.1446
sSS;140.2010;2566.8921;682.9324
sSS;141.1055;2577.6489;679.7990
sSS;142.0101;2588.3551;676.5801
sSS;142.9146;2599.0105;673.4581
sSS;143.8191;2609.6190;670.4477
sSS;144.7236;2620.1789;667.3265
sSS;145.6281;2630.6892;664.1895
sSS;146.5327;2641.1488;660.9366
sSS;147.4372;2651.5577;657.7441
sSS;148.3417;2661.9153;654.5547
sSS;149.2462;2672.2251;651.5316
sSS;150.1508;2682.4857;648.3862
sSS;151.0553;2692.6961;645.1870
sSS;151.9598;2702.8564;641.9657
sSS;152.8643;2712.9650;638.6650
sSS;153.7688;2723.0216;635.4779
sSS;154.6734;2733.0297;632.3682
sSS;155.5779;2742.9880;629.2196
sSS;156.4824;2752.8959;625.9617
sSS;157.3869;2762.7520;622.7152
sSS;158.2915;2772.5568;619.4149
sSS;159.1960;2782.3098;616.2575
sSS;160.1005;2792.0138;613.0765
sSS;161.0050;2801.6664;609.7698
sSS;161.9095;2811.2671;606.5292
sSS;162.8141;2820.8161;603.2061
sSS;163.7186;2830.3130;599.9019
sSS;164.6231;2839.7588;596.7325
sSS;165.5276;2849.1533;593.4122
sSS;166.4322;2858.4962;590.1569
sSS;167.3367;2867.7864;586.8092
sSS;168.2412;2877.0243;583.5300
sSS;169.1457;2886.2098;580.2223
sSS;170.0503;2895.3437;576.9010
sSS;170.9548;2904.4247;573.5802
sSS;171.8593;2913.4533;570.2175
sSS;172.7638;2922.4285;566.8401
sSS;173.6683;2931.3507;563.4769
sSS;174.5729;2940.2199;560.1151
sSS;175.4774;2949.0357;556.7205
sSS;176.3819;2957.7981;553.3452
sSS;177.2864;2966.5071;549.9512
sSS;178.1910;2975.1624;546.5550
sSS;179.0955;2983.7637;543.0933
sSS;180.0000;2992.3106;539.6959
sSS;179.0955;3000.8034;536.2850
sSS;178.1910;3009.2425;532.8183
sSS;177.2864;3017.6264;529.3516
sSS;176.3819;3025.9553;525.7961
sSS;175.4774;3034.2286;522.3499
sSS;174.5729;3042.4472;518.8070
sSS;173.6683;3050.6108;515.3963
sSS;172.7638;3058.7195;511.8519
sSS;171.8593;3066.7720;508.2594
sSS;170.9548;3074.7677;504.7423
sSS;170.0503;3082.7079;501.2355
sSS;169.1457;3090.6008;499.5074
sSS;168.2412;3098.4858;499.3498
sSS;167.3367;3106.3662;498.9625
sSS;166.4322;3114.2397;498.4536
sSS;165.5276;3122.1039;497.8156
sSS;164.6231;3129.9570;497.0378
sSS;163.7186;3137.7974;496.1863
sSS;162.8141;3145.6234;495.2744
sSS;161.9095;3153.4339;494.2228
sSS;161.0050;3161.2276;493.1226
sSS;160.1005;3169.0033;491.9382
sSS;159.1960;3176.7599;490.7018
sSS;158.2915;3184.4965;489.3984
sSS;157.3869;3192.2120;488.0589
sSS;156.4824;3199.9056;486.6465
sSS;155.5779;3207.5766;485.1622
sSS;154.6734;3215.2241;483.6793
sSS;153.7688;3222.8474;482.0964
sSS;152.8643;3230.4459;480.5226
sSKiKP;146.5327;1537.2217;117.9546
sSKiKP;147.4372;1539.0831;117.9546
sSKiKP;145.6281;1535.3604;117.9032
sSKiKP;143.8191;1531.6378;117.8922
sSKiKP;144.7236;1533.4990;117.8922
sSKiKP;142.9146;1529.7771;117.8422
sSKiKP;142.0101;1527.9175;117.7798
sSKiKP;141.1055;1526.0583;117.7298
sSKiKP;140.2010;1524.2006;117.6674
sSKiKP;139.2965;1522.3437;117.5674
sSKiKP;138.3920;1520.4881;117.5050
sSKiKP;137.4874;1518.6339;117.3947
sSKiKP;136.5829;1516.7814;117.2802
sSKiKP;135.6784;1514.9306;117.1813
sSKiKP;134.7739;1513.0814;117.0554
sSKiKP;133.8693;1511.2343;116.9310
sSKiKP;132.9648;1509.3895;116.7806
sSKiKP;132.0603;1507.5468;116.6558
sSKiKP;131.1558;1505.7065;116.4825
sSKiKP;130.2513;1503.8688;116.3148
sSKiKP;129.3467;1502.0338;116.1561
sSKiKP;128.4422;1500.2017;115.9547
sSKiKP;127.5377;1498.3725;115.7637
sSKiKP;126.6332;1496.5465;115.5579
sSKiKP;125.7286;1494.7238;115.3459
