config	kind	threshold	panel	relax	maxsuper	system	family	freq	n	nnz_a	factor_s	solve_s	nnz_l	nnz_u	nonidentity_pivots	pivot_fraction	max_pivot_displacement	factor_info	solve_info	discrepancy	residual	finite	repeats
panel_32	perf	1	32	1	128	toroidal_small	toroidal	0.67000000000000004	37	181	1.355525e-05	2.9969999999999999e-06	109	109	19	0.51351351351351349	2	0	0	3.1554436208840472e-30	1.0183205480076424e-16	1	4
panel_32	perf	1	32	1	128	toroidal_small	toroidal	1.05	37	181	1.34925e-05	3.027e-06	109	109	19	0.51351351351351349	2	0	0	7.8886090522101181e-30	9.0300689688205618e-17	1	4
panel_32	perf	1	32	1	128	toroidal_small	toroidal	0.20000000000000001	37	181	1.3485249999999999e-05	3.0369999999999999e-06	109	109	19	0.51351351351351349	2	0	0	1.3299480132286931e-28	9.9458028738047145e-17	1	4
panel_32	perf	1	32	1	128	toroidal_small	toroidal	0.10000000000000001	37	181	1.34925e-05	3.0419999999999998e-06	109	109	19	0.51351351351351349	2	0	0	3.4726307305027952e-29	6.5223763894321822e-17	1	4
panel_32	perf	1	32	1	128	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.00012791300000000001	2.002725e-05	1236	1805	152	0.96202531645569622	61	0	0	2.1349771903647367e-14	4.6658629657268744e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.00012253500000000001	1.9797e-05	1236	1805	152	0.96202531645569622	61	0	0	8.4549517765400367e-15	4.5712741594832916e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.00012148325000000001	1.9681999999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	2.0675314234115399e-14	3.8671190681610257e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_small	spheroidal	1.05	158	1906	0.00012275774999999999	1.993725e-05	1236	1814	150	0.94936708860759489	61	0	0	6.4056445464581436e-15	4.494779484519218e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.00012016375000000001	1.9611750000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	2.3426275563736199e-14	3.6124958325066678e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.00023925850000000001	3.5255e-05	2405	3427	243	0.94552529182879375	82	0	0	3.0658129056984208e-14	3.757073094481642e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_medium	spheroidal	0.40999999999999998	257	3715	0.000232053	3.5152250000000002e-05	2405	3427	243	0.94552529182879375	82	0	0	3.3665666699084212e-14	5.3259722550654126e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_medium	spheroidal	0.67000000000000004	257	3715	0.00023055824999999999	3.5349999999999999e-05	2405	3430	242	0.94163424124513617	79	0	0	5.6618090682170408e-14	5.4248216666068505e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_medium	spheroidal	1.05	257	3715	0.00023243875	3.4899250000000003e-05	2405	3430	242	0.94163424124513617	79	0	0	4.1638311572010414e-14	5.8284420892491053e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_medium	spheroidal	0.5	257	3715	0.00022797449999999999	3.4912e-05	2405	3427	243	0.94552529182879375	82	0	0	2.4447770801649701e-14	4.8048823698075633e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_medium	spheroidal	0.14999999999999999	257	3715	0.00022837000000000001	3.4952e-05	2405	3427	243	0.94552529182879375	82	0	0	6.8665024520629251e-14	3.8386478634195712e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_large	spheroidal	0.17999999999999999	860	14554	0.00091747849999999995	0.00013532624999999999	9419	12437	833	0.96860465116279071	352	0	0	9.2677094913544726e-13	3.8068823301817774e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_large	spheroidal	0.40999999999999998	860	14554	0.00092318450000000002	0.00013501849999999999	9419	12402	833	0.96860465116279071	352	0	0	3.5960829194221317e-13	4.1405567708003318e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_large	spheroidal	0.67000000000000004	860	14554	0.00091370549999999996	0.00013524125000000001	9419	12427	832	0.96744186046511627	352	0	0	6.2662256161841234e-13	6.9488827011796369e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_large	spheroidal	1.05	860	14554	0.00090906324999999997	0.00013606250000000001	9419	12437	836	0.97209302325581393	352	0	0	4.5065781885756607e-13	8.1711830965003975e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_large	spheroidal	0.80000000000000004	860	14554	0.00091787675000000002	0.00013648324999999999	9419	12437	832	0.96744186046511627	352	0	0	4.0258340944818689e-13	1.1373510436376079e-22	1	4
panel_32	perf	1	32	1	128	spheroidal_large	spheroidal	0.10000000000000001	860	14554	0.00090505749999999997	0.00013742975000000001	9419	12297	832	0.96744186046511627	352	0	0	2.5395001824258313e-12	7.8779895439781549e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_fluid_solid	spheroidal	0.17999999999999999	860	14554	0.00095089575000000003	0.0001421615	9390	12962	772	0.89767441860465114	84	0	0	2.7355183219954975e-13	6.8993872406931017e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_fluid_solid	spheroidal	0.40999999999999998	860	14554	0.00094200250000000001	0.00013987325	9390	12962	787	0.91511627906976745	84	0	0	4.6357548136229908e-14	6.7226511048720786e-24	1	4
panel_32	perf	1	32	1	128	spheroidal_fluid_solid	spheroidal	0.67000000000000004	860	14554	0.00097493649999999999	0.00014098250000000001	9390	13043	807	0.93837209302325586	84	0	0	3.4355271846565422e-14	5.5913227294555159e-24	1	4
panel_32	perf	1	32	1	128	spheroidal_fluid_solid	spheroidal	1.05	860	14554	0.00096686700000000005	0.00014018624999999999	9390	13007	801	0.93139534883720931	84	0	0	3.4049819852175852e-14	7.1673362874206544e-24	1	4
panel_32	perf	1	32	1	128	spheroidal_fluid_solid	spheroidal	0.10000000000000001	860	14554	0.00094755100000000004	0.00013976799999999999	9390	13018	771	0.89651162790697669	84	0	0	8.2288085042863446e-13	1.7034077246581129e-22	1	4
panel_32	perf	1	32	1	128	spheroidal_fluid_solid	spheroidal	0.5	860	14554	0.00095082825	0.00013998325	9390	12997	798	0.9279069767441861	87	0	0	3.9129324490183703e-14	5.9692421103429941e-24	1	4
panel_32	perf	1	32	1	128	spheroidal_max	spheroidal	0.17999999999999999	1610	27304	0.0017924487499999999	0.00025785625000000002	17613	23579	1449	0.90000000000000002	145	0	0	3.9440620933924874e-13	5.6051041477216565e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_max	spheroidal	0.40999999999999998	1610	27304	0.001837661	0.00025910074999999999	17617	23653	1425	0.8850931677018633	145	0	0	1.5189106118992275e-13	1.1453278394051343e-23	1	4
panel_32	perf	1	32	1	128	spheroidal_max	spheroidal	0.67000000000000004	1610	27304	0.0018224035	0.00026233300000000001	17617	23612	1450	0.90062111801242239	145	0	0	1.1594043407196844e-13	6.342453299117012e-24	1	4
panel_32	perf	1	32	1	128	spheroidal_max	spheroidal	1.05	1610	27304	0.00179817	0.00026050774999999998	17617	23603	1464	0.90931677018633539	145	0	0	8.7619421035735658e-14	5.5038294305799879e-24	1	4
panel_32	perf	1	32	1	128	spheroidal_max	spheroidal	0.10000000000000001	1610	27304	0.001795706	0.00026146425000000002	17613	23579	1452	0.90186335403726703	145	0	0	1.9066864396758196e-12	2.4785663944776552e-22	1	4
relax_4	perf	1	16	4	128	radial_small	radial	0.17999999999999999	104	1024	6.3199000000000003e-05	1.1396999999999999e-05	564	930	100	0.96153846153846156	102	0	0	0	1.0009255313437571e-22	1	4
relax_4	perf	1	16	4	128	radial_small	radial	0.40999999999999998	104	1024	6.1554000000000001e-05	1.1344250000000001e-05	564	930	100	0.96153846153846156	102	0	0	0	8.1573198225628383e-23	1	4
relax_4	perf	1	16	4	128	radial_small	radial	0.67000000000000004	104	1024	6.0760500000000002e-05	1.1249250000000001e-05	564	930	100	0.96153846153846156	102	0	0	0	1.4693799092463748e-22	1	4
relax_4	perf	1	16	4	128	radial_small	radial	1.05	104	1024	6.0817999999999999e-05	1.1289499999999999e-05	564	930	100	0.96153846153846156	102	0	0	0	1.0554311418022949e-22	1	4
relax_4	perf	1	16	4	128	radial_small	radial	0.5	104	1024	6.3472000000000005e-05	1.128425e-05	564	930	99	0.95192307692307687	101	0	0	0	1.3348106401700182e-22	1	4
relax_4	perf	1	16	4	128	radial_small	radial	0.14999999999999999	104	1024	6.0550249999999998e-05	1.1226750000000001e-05	564	930	100	0.96153846153846156	102	0	0	0	6.7767707625599675e-23	1	4
relax_4	perf	1	16	4	128	toroidal_small	toroidal	0.17999999999999999	37	181	1.2383499999999999e-05	3.0769999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	6.988201161127041e-17	1	4
relax_4	perf	1	16	4	128	toroidal_small	toroidal	0.40999999999999998	37	181	1.163225e-05	3.0844999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	4.5405119069854345e-17	1	4
relax_4	perf	1	16	4	128	toroidal_small	toroidal	0.67000000000000004	37	181	1.2143e-05	3.0995000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	1.0183205480076424e-16	1	4
relax_4	perf	1	16	4	128	toroidal_small	toroidal	1.05	37	181	1.155725e-05	3.0545000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	9.0355074117156169e-17	1	4
relax_4	perf	1	16	4	128	toroidal_small	toroidal	0.20000000000000001	37	181	1.155725e-05	3.0195000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	1.3321088766132244e-16	1	4
relax_4	perf	1	16	4	128	toroidal_small	toroidal	0.10000000000000001	37	181	1.1552249999999999e-05	3.0520000000000002e-06	109	109	19	0.51351351351351349	2	0	0	0	6.5223763894321822e-17	1	4
relax_4	perf	1	16	4	128	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.00012756000000000001	2.0055e-05	1236	1805	152	0.96202531645569622	61	0	0	0	2.6636940287834302e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.0001198985	1.9749250000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	0	3.4437241584060326e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.000121611	1.9902250000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	0	4.2532697733492492e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_small	spheroidal	1.05	158	1906	0.00012012625	2.0685750000000001e-05	1236	1814	150	0.94936708860759489	61	0	0	0	3.7600870833029425e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.00011936775	1.9689499999999998e-05	1236	1805	152	0.96202531645569622	61	0	0	0	5.2740140207498564e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.00023952899999999999	3.5177250000000003e-05	2405	3427	243	0.94552529182879375	82	0	0	0	4.9164833728291267e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_medium	spheroidal	0.40999999999999998	257	3715	0.00023488474999999999	3.4994499999999998e-05	2405	3427	243	0.94552529182879375	82	0	0	0	4.3642328321781356e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_medium	spheroidal	0.67000000000000004	257	3715	0.00023209574999999999	3.5219999999999998e-05	2405	3430	242	0.94163424124513617	79	0	0	0	5.7351328412654683e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_medium	spheroidal	1.05	257	3715	0.0002311015	3.4864499999999998e-05	2405	3430	242	0.94163424124513617	79	0	0	0	5.1944199358501606e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_medium	spheroidal	0.5	257	3715	0.00022676525000000001	3.5192250000000002e-05	2405	3427	243	0.94552529182879375	82	0	0	0	6.8224200179425254e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_medium	spheroidal	0.14999999999999999	257	3715	0.00023055324999999999	3.494725e-05	2405	3427	243	0.94552529182879375	82	0	0	0	5.6112752040840237e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_large	spheroidal	0.17999999999999999	860	14554	0.00091110150000000005	0.00013492325000000001	9419	12437	833	0.96860465116279071	352	0	0	0	8.3950675175764125e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_large	spheroidal	0.40999999999999998	860	14554	0.00091521250000000005	0.00013625774999999999	9419	12402	833	0.96860465116279071	352	0	0	0	3.1831624480216129e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_large	spheroidal	0.67000000000000004	860	14554	0.00090129200000000004	0.00013524650000000001	9419	12427	832	0.96744186046511627	352	0	0	0	5.0302876687419195e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_large	spheroidal	1.05	860	14554	0.00089856025000000005	0.00013602524999999999	9419	12437	836	0.97209302325581393	352	0	0	0	1.0635690298164017e-22	1	4
relax_4	perf	1	16	4	128	spheroidal_large	spheroidal	0.80000000000000004	860	14554	0.0008936355	0.000135344	9419	12437	832	0.96744186046511627	352	0	0	0	1.2482781197756575e-22	1	4
relax_4	perf	1	16	4	128	spheroidal_large	spheroidal	0.10000000000000001	860	14554	0.00088316749999999998	0.00013475299999999999	9419	12297	832	0.96744186046511627	352	0	0	0	8.5226482059939934e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_fluid_solid	spheroidal	0.17999999999999999	860	14554	0.00096823649999999999	0.00014040675	9390	12962	772	0.89767441860465114	84	0	0	0	5.1643597037277674e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_fluid_solid	spheroidal	0.40999999999999998	860	14554	0.00094533750000000004	0.00014092974999999999	9390	12962	787	0.91511627906976745	84	0	0	0	8.1769984869030007e-24	1	4
relax_4	perf	1	16	4	128	spheroidal_fluid_solid	spheroidal	0.67000000000000004	860	14554	0.00098291325000000006	0.00014219674999999999	9390	13043	807	0.93837209302325586	84	0	0	0	3.9630174043705951e-24	1	4
relax_4	perf	1	16	4	128	spheroidal_fluid_solid	spheroidal	1.05	860	14554	0.00096878475000000003	0.0001399835	9390	13007	801	0.93139534883720931	84	0	0	0	4.8589534624021359e-24	1	4
relax_4	perf	1	16	4	128	spheroidal_fluid_solid	spheroidal	0.10000000000000001	860	14554	0.00095650425000000003	0.000139808	9390	13018	771	0.89651162790697669	84	0	0	0	1.5757945129535722e-22	1	4
relax_4	perf	1	16	4	128	spheroidal_fluid_solid	spheroidal	0.5	860	14554	0.00095909550000000004	0.00014050425000000001	9390	12997	798	0.9279069767441861	87	0	0	0	7.3661336930162145e-24	1	4
relax_4	perf	1	16	4	128	spheroidal_max	spheroidal	0.17999999999999999	1610	27304	0.0017915975	0.00025779625	17613	23579	1449	0.90000000000000002	145	0	0	0	6.7275346601378661e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_max	spheroidal	0.40999999999999998	1610	27304	0.0018531190000000001	0.00026053025	17617	23653	1425	0.8850931677018633	145	0	0	0	1.0319305716130603e-23	1	4
relax_4	perf	1	16	4	128	spheroidal_max	spheroidal	0.67000000000000004	1610	27304	0.0018354827500000001	0.00026126650000000002	17617	23612	1450	0.90062111801242239	145	0	0	0	4.9669905959380182e-24	1	4
relax_4	perf	1	16	4	128	spheroidal_max	spheroidal	1.05	1610	27304	0.00180455425	0.00026005225000000001	17617	23603	1464	0.90931677018633539	145	0	0	0	7.4222233867076674e-24	1	4
relax_4	perf	1	16	4	128	spheroidal_max	spheroidal	0.10000000000000001	1610	27304	0.0018006335	0.00025984949999999999	17613	23579	1452	0.90186335403726703	145	0	0	0	2.6714746430981139e-22	1	4
maxsuper_64	perf	1	16	1	64	radial_small	radial	0.17999999999999999	104	1024	6.2768500000000001e-05	1.1634750000000001e-05	564	930	100	0.96153846153846156	102	0	0	0	1.0009255313437571e-22	1	4
maxsuper_64	perf	1	16	1	64	radial_small	radial	0.40999999999999998	104	1024	5.9889000000000002e-05	1.1261749999999999e-05	564	930	100	0.96153846153846156	102	0	0	0	8.1573198225628383e-23	1	4
maxsuper_64	perf	1	16	1	64	radial_small	radial	0.67000000000000004	104	1024	5.9969249999999998e-05	1.1129e-05	564	930	100	0.96153846153846156	102	0	0	0	1.4693799092463748e-22	1	4
maxsuper_64	perf	1	16	1	64	radial_small	radial	1.05	104	1024	6.0054499999999999e-05	1.1239249999999999e-05	564	930	100	0.96153846153846156	102	0	0	0	1.0554311418022949e-22	1	4
maxsuper_64	perf	1	16	1	64	radial_small	radial	0.5	104	1024	5.9899250000000001e-05	1.124175e-05	564	930	99	0.95192307692307687	101	0	0	0	1.3348106401700182e-22	1	4
maxsuper_64	perf	1	16	1	64	radial_small	radial	0.14999999999999999	104	1024	6.2330249999999998e-05	1.1129e-05	564	930	100	0.96153846153846156	102	0	0	0	6.7767707625599675e-23	1	4
maxsuper_64	perf	1	16	1	64	toroidal_small	toroidal	0.17999999999999999	37	181	1.2203e-05	3.1470000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	6.988201161127041e-17	1	4
maxsuper_64	perf	1	16	1	64	toroidal_small	toroidal	0.40999999999999998	37	181	1.13895e-05	3.0620000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	4.5405119069854345e-17	1	4
maxsuper_64	perf	1	16	1	64	toroidal_small	toroidal	0.67000000000000004	37	181	1.1249250000000001e-05	3.0769999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	1.0183205480076424e-16	1	4
maxsuper_64	perf	1	16	1	64	toroidal_small	toroidal	1.05	37	181	1.124675e-05	3.0695e-06	109	109	19	0.51351351351351349	2	0	0	0	9.0355074117156169e-17	1	4
maxsuper_64	perf	1	16	1	64	toroidal_small	toroidal	0.20000000000000001	37	181	1.1416999999999999e-05	3.0745e-06	109	109	19	0.51351351351351349	2	0	0	0	1.3321088766132244e-16	1	4
maxsuper_64	perf	1	16	1	64	toroidal_small	toroidal	0.10000000000000001	37	181	1.232825e-05	3.0170000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	6.5223763894321822e-17	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.00012759975000000001	2.0104750000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	0	2.6636940287834302e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.00012248249999999999	1.9757000000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	0	3.4437241584060326e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.00012205925	1.9806999999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	0	4.2532697733492492e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_small	spheroidal	1.05	158	1906	0.000119916	1.987725e-05	1236	1814	150	0.94936708860759489	61	0	0	0	3.7600870833029425e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.000118256	1.9701999999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	0	5.2740140207498564e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.00023948900000000001	3.5297750000000003e-05	2405	3427	243	0.94552529182879375	82	0	0	0	4.9164833728291267e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_medium	spheroidal	0.40999999999999998	257	3715	0.00022849774999999999	3.536775e-05	2405	3427	243	0.94552529182879375	82	0	0	0	4.3642328321781356e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_medium	spheroidal	0.67000000000000004	257	3715	0.00022985725000000001	3.5017e-05	2405	3430	242	0.94163424124513617	79	0	0	0	5.7351328412654683e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_medium	spheroidal	1.05	257	3715	0.00022649224999999999	3.48745e-05	2405	3430	242	0.94163424124513617	79	0	0	0	5.1944199358501606e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_medium	spheroidal	0.5	257	3715	0.00022607150000000001	3.4919500000000003e-05	2405	3427	243	0.94552529182879375	82	0	0	0	6.8224200179425254e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_medium	spheroidal	0.14999999999999999	257	3715	0.000224935	3.4819249999999997e-05	2405	3427	243	0.94552529182879375	82	0	0	0	5.6112752040840237e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_large	spheroidal	0.17999999999999999	860	14554	0.00090588124999999996	0.00013752725	9419	12437	833	0.96860465116279071	352	0	0	0	8.3950675175764125e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_large	spheroidal	0.40999999999999998	860	14554	0.00091285149999999996	0.00013499350000000001	9419	12402	833	0.96860465116279071	352	0	0	0	3.1831624480216129e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_large	spheroidal	0.67000000000000004	860	14554	0.00091961899999999999	0.00013656850000000001	9419	12427	832	0.96744186046511627	352	0	0	0	5.0302876687419195e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_large	spheroidal	1.05	860	14554	0.00089983974999999997	0.00013603749999999999	9419	12437	836	0.97209302325581393	352	0	0	0	1.0635690298164017e-22	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_large	spheroidal	0.80000000000000004	860	14554	0.00089429400000000001	0.000135542	9419	12437	832	0.96744186046511627	352	0	0	0	1.2482781197756575e-22	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_large	spheroidal	0.10000000000000001	860	14554	0.00090242600000000001	0.00013509625	9419	12297	832	0.96744186046511627	352	0	0	0	8.5226482059939934e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_fluid_solid	spheroidal	0.17999999999999999	860	14554	0.00096445850000000002	0.00013927224999999999	9390	12962	772	0.89767441860465114	84	0	0	0	5.1643597037277674e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_fluid_solid	spheroidal	0.40999999999999998	860	14554	0.00094479399999999999	0.000139753	9390	12962	787	0.91511627906976745	84	0	0	0	8.1769984869030007e-24	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_fluid_solid	spheroidal	0.67000000000000004	860	14554	0.00098337649999999995	0.0001406345	9390	13043	807	0.93837209302325586	84	0	0	0	3.9630174043705951e-24	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_fluid_solid	spheroidal	1.05	860	14554	0.00097158925	0.000140006	9390	13007	801	0.93139534883720931	84	0	0	0	4.8589534624021359e-24	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_fluid_solid	spheroidal	0.10000000000000001	860	14554	0.00095668174999999995	0.00013977575000000001	9390	13018	771	0.89651162790697669	84	0	0	0	1.5757945129535722e-22	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_fluid_solid	spheroidal	0.5	860	14554	0.00095767849999999996	0.00014065424999999999	9390	12997	798	0.9279069767441861	87	0	0	0	7.3661336930162145e-24	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_max	spheroidal	0.17999999999999999	1610	27304	0.0017939282500000001	0.00025811200000000001	17613	23579	1449	0.90000000000000002	145	0	0	0	6.7275346601378661e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_max	spheroidal	0.40999999999999998	1610	27304	0.00185226275	0.00025922850000000003	17617	23653	1425	0.8850931677018633	145	0	0	0	1.0319305716130603e-23	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_max	spheroidal	0.67000000000000004	1610	27304	0.0018317972499999999	0.00025952899999999999	17617	23612	1450	0.90062111801242239	145	0	0	0	4.9669905959380182e-24	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_max	spheroidal	1.05	1610	27304	0.0018102152500000001	0.00025925850000000001	17617	23603	1464	0.90931677018633539	145	0	0	0	7.4222233867076674e-24	1	4
maxsuper_64	perf	1	16	1	64	spheroidal_max	spheroidal	0.10000000000000001	1610	27304	0.001820295	0.00026197275	17613	23579	1452	0.90186335403726703	145	0	0	0	2.6714746430981139e-22	1	4
maxsuper_256	perf	1	16	1	256	radial_small	radial	0.17999999999999999	104	1024	6.4373499999999996e-05	1.14745e-05	564	930	100	0.96153846153846156	102	0	0	0	1.0009255313437571e-22	1	4
maxsuper_256	perf	1	16	1	256	radial_small	radial	0.40999999999999998	104	1024	6.1146e-05	1.1329500000000001e-05	564	930	100	0.96153846153846156	102	0	0	0	8.1573198225628383e-23	1	4
maxsuper_256	perf	1	16	1	256	radial_small	radial	0.67000000000000004	104	1024	6.1015750000000003e-05	1.1219249999999999e-05	564	930	100	0.96153846153846156	102	0	0	0	1.4693799092463748e-22	1	4
maxsuper_256	perf	1	16	1	256	radial_small	radial	1.05	104	1024	6.1301250000000005e-05	1.124675e-05	564	930	100	0.96153846153846156	102	0	0	0	1.0554311418022949e-22	1	4
maxsuper_256	perf	1	16	1	256	radial_small	radial	0.5	104	1024	6.1406499999999996e-05	1.1336749999999999e-05	564	930	99	0.95192307692307687	101	0	0	0	1.3348106401700182e-22	1	4
maxsuper_256	perf	1	16	1	256	radial_small	radial	0.14999999999999999	104	1024	6.1929749999999994e-05	1.126675e-05	564	930	100	0.96153846153846156	102	0	0	0	6.7767707625599675e-23	1	4
maxsuper_256	perf	1	16	1	256	toroidal_small	toroidal	0.17999999999999999	37	181	1.3337500000000001e-05	3.1095e-06	109	109	19	0.51351351351351349	2	0	0	0	6.988201161127041e-17	1	4
maxsuper_256	perf	1	16	1	256	toroidal_small	toroidal	0.40999999999999998	37	181	1.3382499999999999e-05	3.0697500000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	4.5405119069854345e-17	1	4
maxsuper_256	perf	1	16	1	256	toroidal_small	toroidal	0.67000000000000004	37	181	1.258375e-05	3.0344999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	1.0183205480076424e-16	1	4
maxsuper_256	perf	1	16	1	256	toroidal_small	toroidal	1.05	37	181	1.2591250000000001e-05	3.0545000000000001e-06	109	109	19	0.51351351351351349	2	0	0	0	9.0355074117156169e-17	1	4
maxsuper_256	perf	1	16	1	256	toroidal_small	toroidal	0.20000000000000001	37	181	1.2746500000000001e-05	3.1497500000000002e-06	109	109	19	0.51351351351351349	2	0	0	0	1.3321088766132244e-16	1	4
maxsuper_256	perf	1	16	1	256	toroidal_small	toroidal	0.10000000000000001	37	181	1.2518749999999999e-05	2.9969999999999999e-06	109	109	19	0.51351351351351349	2	0	0	0	6.5223763894321822e-17	1	4
maxsuper_256	perf	1	16	1	256	spheroidal_small	spheroidal	0.17999999999999999	158	1906	0.00013041174999999999	2.05155e-05	1236	1805	152	0.96202531645569622	61	0	0	0	2.6636940287834302e-23	1	4
maxsuper_256	perf	1	16	1	256	spheroidal_small	spheroidal	0.40999999999999998	158	1906	0.0001208475	1.98295e-05	1236	1805	152	0.96202531645569622	61	0	0	0	3.4437241584060326e-23	1	4
maxsuper_256	perf	1	16	1	256	spheroidal_small	spheroidal	0.67000000000000004	158	1906	0.0001202365	2.2285749999999999e-05	1236	1805	152	0.96202531645569622	61	0	0	0	4.2532697733492492e-23	1	4
maxsuper_256	perf	1	16	1	256	spheroidal_small	spheroidal	1.05	158	1906	0.00012111775	2.0174999999999999e-05	1236	1814	150	0.94936708860759489	61	0	0	0	3.7600870833029425e-23	1	4
maxsuper_256	perf	1	16	1	256	spheroidal_small	spheroidal	0.10000000000000001	158	1906	0.000119901	1.9729500000000001e-05	1236	1805	152	0.96202531645569622	61	0	0	0	5.2740140207498564e-23	1	4
maxsuper_256	perf	1	16	1	256	spheroidal_medium	spheroidal	0.17999999999999999	257	3715	0.00023980949999999999	3.5846000000000002e-05	2405	3427	243	0.94552529182879375	82	0	0	0	4.9164833728291267e-23	1	4
